City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
12,port-aux-francais,-49.35,70.2167,274.55,57,67,8.54,TF,1688924813
13,antofagasta,-23.65,-70.4,290.75,70,84,2.99,CL,1688924813
14,kenai,60.5544,-151.2583,286.01,86,75,1.54,US,1688924813
15,bethel,41.3712,-73.414,301.31,76,40,5.14,US,1688924813
16,coyhaique,-45.5752,-72.0662,277.12,75,40,1.54,CL,1688924813
17,puerto natales,-51.7236,-72.4875,274.4,75,20,3.09,CL,1688924813
18,ribeira grande,38.5167,-28.7,294.69,100,75,2.24,PT,1688924814
19,blackmans bay,-43.0167,147.3167,286.22,71,73,5.42,AU,1688924814
20,devoto,-31.4043,-62.3063,290.13,79,100,2.26,AR,1688924814
21,adamstown,-25.066,-130.1015,294.45,74,100,7.87,PN,1688924814
22,port elizabeth,-33.918,25.5701,283.88,94,75,3.09,ZA,1688924814
23,port alfred,-33.5906,26.891,286.24,70,98,8.41,ZA,1688924814
24,vorgashor,67.5833,63.95,281.97,76,84,4.62,RU,1688924814
25,priozersk,61.0393,30.1291,288.2,91,57,1.39,RU,1688924815
26,hermanus,-34.4187,19.2345,280.82,68,17,3.74,ZA,1688924815
27,wailua homesteads,22.0669,-159.378,297.59,85,100,10.29,US,1688924815
28,san patricio,28.017,-97.5169,309.3,44,0,7.56,US,1688924815
29,jamestown,42.097,-79.2353,297.6,73,100,2.06,US,1688924672
30,faya-largeau,17.9257,19.1043,309.31,14,25,4.54,TD,1688924815
31,yellowknife,62.456,-114.3525,289.44,44,75,6.17,CA,1688924246
32,udachny,66.4167,112.4,293.4,52,24,6.58,RU,1688924816
33,arima,10.6333,-61.2833,304.89,83,20,7.72,TT,1688924816
34,iskateley,67.6803,53.1512,279.51,75,99,3.7,RU,1688924816
35,kill devil hills,36.0307,-75.676,303.7,71,40,5.66,US,1688924816
36,amboanjo,-22.6667,47.8167,293.5,89,3,3.18,MG,1688924816
37,gaspe,48.8334,-64.4819,297.27,78,75,5.14,CA,1688924816
38,albany,42.6001,-73.9662,301.38,89,100,0.72,US,1688924668
39,kodiak,57.79,-152.4072,283.88,71,75,4.63,US,1688924817
40,at taj,24.2049,23.2857,305.82,18,1,5.32,LY,1688924817
41,walvis bay,-22.9575,14.5053,290.68,42,0,7.2,NA,1688924817
42,hadibu,12.65,54.0333,299.4,69,14,7.46,YE,1688924817
43,guerrero negro,27.9769,-114.0611,295.46,57,9,5.17,MX,1688924817
44,ulanhot,46.0833,122.0833,292.09,92,99,3.17,CN,1688924817
45,marka,1.7159,44.7717,298.49,84,46,8.7,SO,1688924818
46,tocopilla,-22.092,-70.1979,292.46,67,63,2.82,CL,1688924818
47,shizilu,35.1711,118.8289,300.28,67,68,1.9,CN,1688924828
48,tazovsky,67.4667,78.7,281.33,80,92,4.27,RU,1688924828
49,rongelap,11.1635,166.8941,301.35,76,95,8.03,MH,1688924828
50,ilulissat,69.2167,-51.1,284.16,62,75,1.54,GL,1688924829
51,avarua,-21.2078,-159.775,298.18,94,1,5.14,CK,1688924829
52,isafjordur,66.0755,-23.124,282.17,87,20,4.63,IS,1688924830
53,la cruz,23.9167,-106.9,307.7,49,71,2.68,MX,1688924830
54,enewetak,11.3474,162.3373,301.33,80,100,5.58,MH,1688924830
55,fort mcmurray,56.7268,-111.381,294.92,64,0,1.54,CA,1688924757
56,i-n-salah,27.1935,2.4607,314.8,5,0,5.08,DZ,1688924831
57,invercargill,-46.4,168.35,277.21,95,17,1.5,NZ,1688924831
58,west island,-12.1568,96.8225,299.14,65,88,6.69,CC,1688924831
59,constantia,44.1833,28.65,298.53,48,63,6.45,RO,1688924831
60,waitangi,-43.9535,-176.5597,283.61,90,99,3.58,NZ,1688924831
61,ust-nera,64.5667,143.2,277.6,84,53,2.32,RU,1688924832
62,bilibino,68.0546,166.4372,288.21,60,74,1.16,RU,1688924832
63,stanthorpe,-28.6667,151.95,278.94,81,31,1.5,AU,1688924833
64,fort bragg,35.139,-79.006,305.23,73,75,10.29,US,1688924606
65,talnakh,69.4865,88.3972,284.38,73,99,3.02,RU,1688924833
66,suntar,62.1444,117.6319,286.72,66,58,1.94,RU,1688924833
67,thompson,55.7435,-97.8558,287.24,51,75,7.72,CA,1688924833
68,dakhla,23.6848,-15.958,297.16,69,2,11.83,EH,1688924834
69,mount gambier,-37.8333,140.7667,284.47,84,100,4.02,AU,1688924834
70,belfast,54.5833,-5.9333,292.05,68,20,4.63,GB,1688924555
71,villa dolores,-31.9459,-65.1896,290.63,68,100,1.84,AR,1688924834
72,tamandare,-8.7597,-35.1047,299.38,80,48,4.2,BR,1688924834
73,mount isa,-20.7333,139.5,287.02,44,18,5.66,AU,1688924835
74,south hedland,-20.4089,118.5983,290.11,36,75,3.6,AU,1688924835
75,sakakah,29.9697,40.2064,308.91,15,1,5.77,SA,1688924835
76,fale old settlement,-9.3852,-171.2468,301.76,78,97,7.69,TK,1688924835
77,whitehorse,60.7161,-135.0538,290.58,34,40,2.57,CA,1688924835
78,gulf breeze,30.3571,-87.1639,305.65,76,0,2.06,US,1688924835
79,san antonio de pale,-1.4014,5.6325,296.94,77,97,4.68,GQ,1688924836
80,olonkinbyen,70.9221,-8.7187,275.55,91,61,8.28,SJ,1688924836
81,port douglas,-16.4833,145.4667,294.16,74,99,5.01,AU,1688924813
82,sarikei,2.1167,111.5167,298.2,99,84,0.98,MY,1688924836
83,bredasdorp,-34.5322,20.0403,281.75,75,66,1.91,ZA,1688924836
84,rahuri,19.3833,74.65,298.15,77,100,6.19,IN,1688924837
85,susuman,62.7833,148.1667,274.45,86,100,2.01,RU,1688924837
86,fort st. john,56.2499,-120.8529,296.09,53,0,3.6,CA,1688924817
87,coquimbo,-29.9533,-71.3436,289.0,63,0,4.12,CL,1688924837
88,aasiaat,68.7098,-52.8699,278.09,93,68,0.55,GL,1688924837
89,sechura,-5.5569,-80.8222,300.08,61,88,4.37,PE,1688924837
90,eraan,9.0629,117.7016,298.92,87,96,0.93,PH,1688924838
91,la sarre,48.8002,-79.1996,293.78,67,66,2.45,CA,1688924838
92,hamilton,39.1834,-84.5333,299.75,67,75,4.12,US,1688924828
93,waingapu,-9.6567,120.2641,296.43,84,79,4.19,ID,1688924848
94,afaahiti,-17.75,-149.2833,298.08,85,57,10.56,PF,1688924848
95,praia da vitoria,38.7333,-27.0667,298.29,73,20,2.15,PT,1688924849
96,chiredzi,-21.05,31.6667,292.31,33,0,1.06,ZW,1688924849
97,selkirk,50.1436,-96.8845,301.53,71,98,4.52,CA,1688924768
98,antsiranana,-12.2787,49.2917,296.84,75,17,6.06,MG,1688924849
99,hirara,24.8,125.2833,301.07,89,20,4.12,JP,1688924849
100,jeddah,21.5169,39.2192,308.07,26,0,5.14,SA,1688924850
101,stanley,54.868,-1.6985,295.66,53,20,3.6,GB,1688924850
102,cadale,2.7603,46.3222,298.87,81,41,9.32,SO,1688924850
103,contamana,-7.3333,-75.0167,301.19,64,87,2.47,PE,1688924850
104,la passe,45.5549,-0.8967,300.28,68,74,5.77,FR,1688924850
105,nyurba,63.2842,118.3319,287.34,75,27,2.98,RU,1688924850
106,badger,64.8,-147.5333,292.11,69,40,0.45,US,1688924850
107,lincoln city,44.9582,-124.0179,292.42,77,33,0.89,US,1688924565
108,margaret river,-33.95,115.0667,288.56,79,46,6.56,AU,1688924851
109,anshun,26.25,105.9333,292.42,97,95,2.45,CN,1688924851
110,toliara,-23.35,43.6667,294.74,70,6,2.22,MG,1688924851
111,college,64.8569,-147.8028,292.15,66,75,0.0,US,1688924851
112,saipan,15.1355,145.701,303.54,100,0,5.66,MP,1688924851
113,kuqa,41.7278,82.9364,296.18,44,98,6.4,CN,1688924852
114,knyaze-volkonskoye,48.4642,135.4567,292.34,91,86,2.05,RU,1688924852
115,isiro,2.7739,27.616,292.69,95,76,0.99,CD,1688924852
116,nanding,36.7483,118.0558,303.54,32,44,2.64,CN,1688924852
117,miyoshi,35.0833,137.0667,299.05,54,71,0.49,JP,1688924852
118,hamirpur,25.95,80.15,304.12,72,97,2.82,IN,1688924852
119,happy valley-goose bay,53.3168,-60.3315,295.32,68,20,4.12,CA,1688924786
120,tiksi,71.6872,128.8694,276.36,68,1,1.97,RU,1688924853
121,inarajan village,13.2736,144.7484,299.69,98,100,4.69,GU,1688924853
122,klyuchi,52.2667,79.1667,292.38,57,80,3.72,RU,1688924853
123,santa marta de ortigueira,43.6833,-7.85,294.4,75,49,2.24,ES,1688924853
124,ukata,10.8312,5.8249,297.91,83,96,1.87,NG,1688924853
125,qaqortoq,60.7167,-46.0333,284.14,64,83,1.63,GL,1688924853
126,namtsy,62.7161,129.6658,288.02,56,100,4.06,RU,1688924853
127,hasaki,35.7333,140.8333,300.37,88,77,5.15,JP,1688924854
128,hawaiian paradise park,19.5933,-154.9731,298.17,85,100,2.06,US,1688924854
129,saynshand,44.8824,110.1163,298.65,31,71,1.14,MN,1688924854
130,puerto ayora,-0.7393,-90.3518,304.13,89,12,3.13,EC,1688924608
131,palmer,42.1584,-72.3287,301.8,72,75,1.54,US,1688924816
132,pisco,-13.7,-76.2167,294.18,73,0,3.6,PE,1688924854
133,morehead city,34.7229,-76.726,305.16,81,75,5.66,US,1688924854
134,cabo san lucas,22.8909,-109.9124,303.74,89,75,7.72,MX,1688924854
135,arraial do cabo,-22.9661,-42.0278,296.13,83,75,4.63,BR,1688924603
136,kudahuvadhoo,2.6708,72.8944,301.16,70,6,2.47,MV,1688924855
137,mukalla,14.5425,49.1242,305.36,69,100,1.93,YE,1688924855
138,sao joao da barra,-21.6403,-41.0511,299.2,62,8,7.95,BR,1688924855
139,silver city,32.7701,-108.2803,307.39,22,0,4.92,US,1688924855
140,aberystwyth,52.4155,-4.0829,293.64,77,47,3.86,GB,1688924866
141,thunder bay,48.4001,-89.3168,294.14,56,75,3.6,CA,1688924866
142,ancud,-41.8697,-73.8203,281.81,76,91,2.82,CL,1688924866
143,najran,17.4924,44.1277,308.51,12,100,2.28,SA,1688924866
144,vrangel',42.7297,133.0839,290.95,92,98,0.88,RU,1688924866
145,lebu,-37.6167,-73.65,284.63,57,60,1.18,CL,1688924867
146,kasempa,-13.4584,25.8338,288.64,36,0,0.67,ZM,1688924867
147,levuka,50.1834,-105.4011,298.99,31,1,5.48,CA,1688924868
148,geraldton,-28.7667,114.6,280.38,93,0,4.12,AU,1688924868
149,tete,-16.1564,33.5867,296.2,46,20,0.0,MZ,1688924868
150,papatowai,-46.5619,169.4708,279.89,92,100,1.06,NZ,1688924868
151,tazacorte,28.629,-17.9293,297.69,91,20,4.63,ES,1688924868
152,labytnangi,66.6572,66.4183,283.02,86,99,4.7,RU,1688924869
153,newman,37.3138,-121.0208,296.51,24,0,0.39,US,1688924869
154,vilhena,-12.7406,-60.1458,304.27,42,20,4.63,BR,1688924869
155,duyun,26.2667,107.5167,295.44,95,87,3.34,CN,1688924869
156,inyonga,-6.7167,32.0667,293.83,45,25,0.83,TZ,1688924869
157,rizokarpaso,35.6,34.375,299.67,75,0,7.78,CY,1688924869
158,sitka,57.0531,-135.33,286.09,67,100,5.66,US,1688924869
159,nar'yan-mar,67.6713,53.087,279.46,76,100,3.71,RU,1688924870
160,ambon,-3.6954,128.1814,299.75,95,40,3.09,ID,1688924870
161,tahe,52.3333,124.7333,285.24,69,50,1.47,CN,1688924870
162,rock springs,41.5875,-109.2029,299.29,43,0,1.54,US,1688924599
163,natchez,31.5604,-91.4032,303.27,70,75,5.14,US,1688924870
164,tosontsengel,48.7567,98.2839,284.99,92,97,1.32,MN,1688924870
165,severo-yeniseyskiy,60.3725,93.0408,288.38,97,100,1.98,RU,1688924870
166,saldanha,-33.0117,17.9442,283.18,71,1,7.96,ZA,1688924871
167,homer,59.6425,-151.5483,287.06,67,75,3.6,US,1688924770
168,pacific grove,36.6177,-121.9166,292.25,76,100,3.13,US,1688924871
169,zouerate,22.7187,-12.4521,313.93,10,3,8.55,MR,1688924871
170,flying fish cove,-10.4217,105.6791,297.97,94,100,5.66,CX,1688924871
171,nova sintra,14.8667,-24.7167,294.95,82,27,8.13,CV,1688924871
172,lazaro cardenas,17.9583,-102.2,300.96,75,100,1.12,MX,1688924871
173,anadyr,64.75,177.4833,286.43,71,0,3.0,RU,1688924871
174,maragogi,-9.0122,-35.2225,299.56,77,26,4.43,BR,1688924871
175,peterhead,57.5058,-1.7981,294.37,79,100,6.59,GB,1688924872
176,lompoc,34.6391,-120.4579,292.51,88,100,4.63,US,1688924872
177,aykhal,66.0,111.5,291.0,60,46,6.07,RU,1688924872
178,canmore,51.0834,-115.3521,299.16,40,1,1.54,CA,1688924709
179,tangalle,6.024,80.7911,299.3,82,48,5.38,LK,1688924872
180,kiknur,57.3034,47.2011,289.86,97,100,2.79,RU,1688924872
181,pasuquin,18.3328,120.6177,299.96,82,3,3.25,PH,1688924872
182,dhanaura,28.9667,78.25,297.91,97,100,3.19,IN,1688924872
183,inhambane,-23.865,35.3833,296.14,88,0,4.12,MZ,1688924873
184,puerto gaitan,4.3133,-72.0816,303.18,62,52,2.62,CO,1688924873
185,salalah,17.0151,54.0924,300.2,94,75,2.06,OM,1688924873
186,zhongshu,24.5167,103.7667,290.3,97,97,1.96,CN,1688924873
187,longyearbyen,78.2186,15.6401,282.06,71,75,5.66,SJ,1688924873
188,lerwick,60.1545,-1.1494,288.15,84,98,6.15,GB,1688924873
189,iron mountain,45.8202,-88.066,297.37,51,40,4.12,US,1688924879
190,vizinga,61.0749,50.1031,287.15,85,100,1.72,RU,1688924884
191,yongchuan,29.3514,105.8947,299.42,83,12,1.33,CN,1688924884
192,revda,56.801,59.9303,294.28,66,58,2.64,RU,1688924884
193,kralendijk,12.15,-68.2667,305.14,66,75,9.26,BQ,1688924625
194,pont rouge,48.8833,-72.0825,300.31,49,62,3.49,CA,1688924884
195,kuta,-8.7233,115.1723,299.12,88,40,3.13,ID,1688924885
196,port saint john's,-31.6229,29.5448,286.47,67,14,9.59,ZA,1688924885
197,lata,40.1629,-8.3327,295.41,44,3,4.33,PT,1688924885
198,port augusta,-32.5,137.7667,285.78,59,82,2.15,AU,1688924885
199,conde,-7.2597,-34.9075,300.85,69,75,5.66,BR,1688924886
200,acarau,-2.8856,-40.12,302.38,67,29,8.7,BR,1688924886
201,shenjiamen,29.9576,122.298,297.47,97,100,7.59,CN,1688924886
202,sao gabriel da cachoeira,-0.1303,-67.0892,303.49,62,27,0.92,BR,1688924886
203,neiafu,-18.65,-173.9833,289.53,100,20,0.0,TO,1688924886
204,namibe,-15.1961,12.1522,290.8,85,4,2.26,AO,1688924886
205,hammerfest,70.6634,23.6821,284.4,71,0,4.12,NO,1688924887
206,bulgan,48.8125,103.5347,287.94,90,86,1.44,MN,1688924887
207,madinat ash shamal,26.1293,51.2009,305.84,60,1,3.39,QA,1688924887
208,kourou,5.1552,-52.6478,303.18,71,26,2.39,GF,1688924887
209,windhoek,-22.5594,17.0832,283.26,42,0,2.06,NA,1688924887
210,carnarvon,-24.8667,113.6333,289.16,61,0,6.48,AU,1688924887
211,acapulco de juarez,16.8634,-99.8901,302.05,74,75,2.57,MX,1688924593
212,verbilki,56.5333,37.6,288.95,82,100,3.07,RU,1688924888
213,prince rupert,54.3161,-130.3201,285.2,89,100,3.6,CA,1688924888
214,mount pearl,47.5166,-52.7813,292.29,89,100,2.57,CA,1688924668
215,mafeteng,-29.823,27.2374,274.63,49,56,4.86,LS,1688924888
216,mimizan,44.2006,-1.2289,300.52,74,4,4.78,FR,1688924889
217,georgetown,5.4112,100.3354,301.11,84,20,1.03,MY,1688924699
218,kapuskasing,49.4169,-82.4331,293.2,56,75,3.09,CA,1688924889
219,chelno-vershiny,54.4333,51.1,297.24,61,100,4.56,RU,1688924889
220,kailua-kona,19.6406,-155.9956,298.43,85,75,4.12,US,1688924889
221,chonchi,-42.6128,-73.8092,282.1,78,99,1.45,CL,1688924889
222,keflavik,64.0049,-22.5624,288.1,67,0,7.72,IS,1688924890
223,ubon ratchathani,15.1667,105.1667,298.09,86,29,3.63,TH,1688924890
224,kayangel,8.0823,134.7173,301.76,77,70,4.28,PW,1688924890
225,midvagur,62.0511,-7.1939,289.61,77,75,4.63,FO,1688924890
